ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
5983621,2017,477,204480,100110,306720,184032,30672,122688,184032,104370
5983623,2017,958,326430,636120,1077219,646331.4,107721.9,-107721.9,NA,-309690
5983624,2017,650,280320,275940,140160,70080,14016,-14016,0,4380
5983625,2017,96,45000,21600,189000,113400,75600,18900,37800,23400
5983626,2017,506,572400,844290,973080,486540,194616,-97308,NA,-271890
5983627,2017,773,169620,80955,848100,339240,424050,339240,339240,88665
5983628,2017,72,54150,101080,43320,34656,4332,-4332,0,-46930
5983632,2017,619,76000,148200,15200,7600,7600,1520,9120,-72200
5983633,2017,473,197400,380700,19740,11844,5922,1974,NA,-183300
5983634,2017,495,5440,7650,20672,10336,6201.6,0,12403.2,-2210
5983635,2017,817,14720,19320,1472,NA,147.2,0,883.2,-4600
5983636,2017,34,146720,282960,454832,363865.6,227416,181932.8,181932.8,-136240
5983638,2017,945,99000,142560,59400,23760,11880,-5940,0,-43560
5983639,2017,654,28800,27000,57600,40320,23040,23040,34560,1800
5983640,2017,121,23500,10575,79900,55930,23970,0,47940,12925
5983641,2017,NA,102960,196560,61776,49420.8,24710.4,18532.8,24710.4,-93600
5983642,2017,123,150240,211275,751200,450720,150240,-75120,0,-61035
5983643,2017,328,214200,211140,535500,321300,214200,53550,214200,3060
5983645,2017,79,10560,15120,42240,33792,16896,4224,8448,-4560
5983646,2017,664,60800,82080,30400,12160,NA,-3040,0,-21280
5983647,2017,173,36800,35880,33120,23184,6624,3312,6624,920
5983648,2017,132,25920,22680,15552,10886.4,7776,0,3110.4,3240
5983649,2017,445,82050,114870,139485,55794,41845.5,0,83691,-32820
5983651,2017,741,195600,187450,586800,410760,117360,234720,234720,8150
5983652,2017,955,239680,115560,239680,119840,95872,95872,95872,124120
5983653,2017,938,38940,70800,112926,90340.8,11292.6,0,67755.6,-31860
5983655,2017,485,388440,761940,1165320,582660,349596,0,233064,-373500
5983656,2017,282,143700,208365,57480,28740,5748,-5748,0,NA
5983658,2017,59,142600,203205,242420,193936,24242,0,48484,-60605
5983660,2017,351,85680,123165,128520,102816,38556,NA,0,-37485
5983661,2017,984,33600,14700,124320,99456,12432,12432,24864,18900
5983662,2017,689,44400,41440,75480,60384,37740,30192,30192,2960
5983663,2017,331,73260,106560,234432,140659.2,23443.2,46886.4,140659.2,-33300
5983664,2017,836,10170,13560,16272,8136,1627.2,0,9763.2,-3390
5983666,2017,283,297920,577220,1430016,715008,429004.8,0,858009.6,-279300
5983668,2017,281,151200,217350,226800,NA,113400,22680,136080,-66150
5983669,2017,180,208000,410800,894400,357760,89440,89440,357760,-202800
5983671,2017,439,152320,149940,670208,402124.8,201062.4,268083.2,402124.8,2380
5983673,2017,121,28080,53820,98280,49140,9828,29484,58968,-25740
5983675,2017,58,70200,32175,287820,201474,28782,0,57564,38025
5983676,2017,311,71100,132720,220410,176328,22041,66123,132246,-61620
5983677,2017,491,6300,5250,8820,3528,1764,1764,1764,1050
5983679,2017,695,568400,560280,2671480,1870036,267148,801444,1068592,8120
5983681,2017,424,327360,NA,1604064,641625.6,160406.4,NA,641625.6,-313720
5983682,2017,710,66800,97695,213760,106880,42752,-21376,0,-30895
5983683,2017,780,165750,NA,762450,304980,228735,152490,152490,-157250
5983685,2017,952,267120,129850,828072,579650.4,165614.4,82807.2,331228.8,137270
5983686,2017,219,89520,85790,447600,179040,223800,179040,179040,3730
5983687,2017,234,209250,102300,460350,368280,46035,-46035,0,106950
5983688,2017,77,114400,163020,560560,224224,NA,224224,112112,-48620
5983689,2017,342,127710,245960,625779,312889.5,250311.6,250311.6,375467.4,-118250
5983690,2017,887,250800,369930,75240,30096,37620,15048,30096,-119130
5983691,2017,963,445950,436040,1605420,802710,642168,642168,321084,9910
5983692,2017,506,247830,120160,123915,61957.5,24783,12391.5,49566,127670
5983694,2017,608,11880,22680,57024,45619.2,5702.4,-5702.4,0,-10800
5983695,2017,852,2280,2280,6156,2462.4,1231.2,0,1231.2,0
5983697,2017,388,36600,67100,102480,71736,20496,-10248,0,-30500
5983698,2017,701,382500,562275,1377000,550800,688500,137700,550800,-179775
5983699,2017,990,270000,261000,189000,94500,75600,56700,37800,9000
5983700,2017,996,311040,451980,1555200,1244160,777600,0,622080,-140940
5983701,2017,208,126360,119340,214812,150368.4,42962.4,64443.6,128887.2,7020
5983702,2017,626,84920,162120,314204,188522.4,125681.6,31420.4,125681.6,-77200
5983703,2017,620,43500,21025,60900,24360,30450,18270,12180,22475
5983704,2017,393,33150,15470,19890,11934,7956,0,3978,17680
5983706,2017,517,70650,138160,155430,124344,46629,46629,93258,-67510
5983707,2017,324,45720,19050,214884,107442,107442,42976.8,128930.4,26670
5983708,2017,104,56400,81780,73320,36660,36660,-7332,0,-25380
5983709,2017,937,297200,579540,1456280,1165024,436884,436884,873768,-282340
5983710,2017,648,541450,533120,595595,357357,59559.5,238238,119119,8330
5983711,2017,804,10080,13860,36288,18144,10886.4,10886.4,14515.2,-3780
5983712,2017,285,34960,45885,52440,26220,26220,20976,31464,-10925
5983713,2017,142,164600,234555,790080,395040,237024,0,158016,-69955
5983714,2017,940,27650,11850,49770,39816,4977,9954,19908,15800
5983715,2017,680,13320,5550,13320,7992,5328,1332,5328,7770
5983717,2017,945,130900,60775,274890,137445,54978,54978,164934,70125
5983718,2017,115,260400,383625,130200,104160,39060,-13020,0,-123225
5983721,2017,285,164000,241080,147600,103320,14760,59040,88560,-77080
5983722,2017,205,194760,378700,545328,272664,272664,218131.2,109065.6,-183940
5983724,2017,762,186400,90870,708320,566656,212496,141664,424992,95530
5983726,2017,176,11560,17085,17340,12138,1734,6936,10404,-5525
5983727,2017,558,195000,383500,234000,NA,93600,70200,46800,-188500
5983728,2017,859,14400,21600,33120,26496,13248,6624,13248,-7200
5983730,2017,20,105750,155100,296100,207270,88830,59220,177660,-49350
5983731,2017,570,168000,248400,235200,117600,70560,0,94080,-80400
5983732,2017,96,129480,249000,64740,32370,25896,19422,25896,-119520
5983734,2017,83,108900,52800,359370,287496,179685,143748,215622,56100
5983735,2017,598,213300,103095,191970,76788,76788,57591,38394,110205
5983738,2017,772,107360,153720,354288,141715.2,177144,0,70857.6,-46360
5983739,2017,849,40800,38250,73440,36720,14688,29376,29376,2550
5983740,2017,151,139440,268920,488040,390432,97608,195216,97608,-129480
5983741,2017,297,334840,490845,502260,351582,50226,-50226,0,-156005
5983742,2017,352,1710,1140,3762,2257.2,1504.8,376.2,752.4,570
5983743,2017,580,159300,230985,15930,9558,6372,0,9558,-71685
5983745,2017,735,470400,924000,799680,319872,319872,-79968,0,-453600
5983747,2017,304,10900,4360,50140,30084,10028,15042,10028,6540
5983748,2017,223,46300,41670,78710,39355,39355,-7871,0,4630
5983751,2017,762,456750,901320,913500,730800,456750,-91350,0,-444570
5983753,2017,439,338000,329550,507000,354900,202800,0,304200,8450
5983754,2017,541,52560,22995,105120,73584,21024,10512,63072,29565
5983755,2017,208,55140,22975,170934,136747.2,68373.6,0,34186.8,32165
5983756,2017,209,79950,36900,79950,39975,7995,0,15990,43050
5983757,2017,515,72240,105780,238392,95356.8,23839.2,23839.2,95356.8,-33540
5983758,2017,109,339680,331960,339680,135872,NA,33968,135872,7720
5983759,2017,843,28730,26520,135031,54012.4,67515.5,27006.2,81018.6,2210
5983761,2017,760,216960,424880,629184,251673.6,251673.6,-62918.4,0,-207920
5983762,2017,569,23400,21450,98280,78624,49140,19656,39312,1950
5983764,2017,109,544700,1072640,490230,196092,196092,-49023,0,-527940
5983766,NA,239,103200,100620,340560,170280,102168,-34056,0,2580
5983767,2017,597,98400,97170,49200,29520,19680,0,9840,1230
5983768,2017,652,NA,24200,19800,11880,7920,5940,7920,-11000
5983769,2017,544,17640,15680,77616,38808,23284.8,-7761.6,0,1960
5983770,2017,677,145120,68025,406336,162534.4,162534.4,0,81267.2,77095
5983771,2017,774,960,1680,2592,1036.8,259.2,518.4,518.4,-720
5983772,2017,383,165000,79750,808500,323400,323400,-80850,0,85250
5983773,2017,952,283320,413175,141660,99162,42498,-14166,0,-129855
5983774,2017,964,10360,17760,43512,21756,8702.4,17404.8,8702.4,-7400
5983775,2017,201,102740,49035,92466,36986.4,18493.2,27739.8,36986.4,53705
5983776,2017,385,132160,127440,171808,85904,51542.4,68723.2,103084.8,4720
5983777,2017,359,121600,59280,218880,131328,87552,0,131328,62320
5983778,2017,789,90300,83850,307020,153510,61404,61404,184212,6450
5983779,2017,580,249600,368550,424320,254592,127296,-42432,0,-118950
5983780,2017,426,100100,145860,NA,188188,235235,141141,NA,-45760
5983782,2017,484,49560,94400,193284,135298.8,57985.2,77313.6,77313.6,-44840
5983783,2017,167,5850,7020,20475,8190,4095,6142.5,8190,-1170
5983785,2017,940,90360,87850,307224,122889.6,61444.8,61444.8,61444.8,2510
5983786,2017,599,302280,586240,725472,362736,72547.2,-72547.2,0,-283960
5983788,2017,355,78840,72270,260172,104068.8,130086,26017.2,104068.8,NA
5983789,2017,658,208320,396800,20832,16665.6,6249.6,-2083.2,0,-188480
5983790,2017,535,99240,45485,267948,107179.2,26794.8,-26794.8,0,53755
5983791,2017,607,259840,127600,1065344,426137.6,106534.4,213068.8,213068.8,132240
5983796,2017,861,648200,958410,2787260,1951082,836178,1114904,557452,-310210
5983798,2017,225,132480,125120,185472,92736,18547.2,0,37094.4,7360
5983799,2017,148,333600,162630,1567920,627168,783960,470376,940752,170970
5983801,2017,487,140040,198390,140040,56016,42012,14004,28008,-58350
5983802,2017,304,179640,349300,682632,546105.6,204789.6,0,409579.2,-169660
5983803,2017,588,18900,26460,79380,31752,15876,0,47628,-7560
5983805,2017,787,57480,26345,74724,52306.8,7472.4,29889.6,14944.8,31135
5983806,2017,156,633000,624560,1202700,962160,120270,-120270,0,8440
5983807,2017,657,138060,260780,676494,405896.4,67649.4,0,405896.4,-122720
5983808,2017,229,17600,23100,21120,8448,10560,6336,4224,-5500
5983809,2017,413,100260,189380,491274,343891.8,245637,196509.6,294764.4,-89120
5983810,2017,34,65280,94860,293760,146880,58752,58752,117504,-29580
5983811,2017,29,96300,47080,288900,144450,28890,86670,173340,49220
5983812,2017,700,144450,134820,303345,212341.5,30334.5,30334.5,60669,9630
5983814,2017,819,37500,18375,26250,21000,13125,5250,15750,19125
5983817,2017,485,46860,19525,182754,91377,91377,54826.2,36550.8,27335
5983818,2017,86,67440,96945,182088,72835.2,54626.4,18208.8,36417.6,-29505
5983819,2017,424,505800,248685,1770300,1062180,NA,-177030,0,257115
5983820,2017,807,68580,60960,308610,216027,123444,92583,61722,7620
5983821,2017,837,21480,39380,64440,32220,6444,12888,38664,-17900
5983822,2017,670,152320,215040,121856,85299.2,60928,24371.2,48742.4,-62720
5983824,2017,825,58500,81900,146250,58500,58500,NA,29250,-23400
5983825,2017,847,13640,19995,64108,32054,32054,-6410.8,0,-6355
5983826,2017,788,13020,5425,65100,52080,6510,19530,26040,7595
5983827,2017,805,100620,139320,100620,50310,10062,40248,20124,-38700
5983828,2017,22,7200,13200,33120,26496,3312,6624,6624,-6000
5983833,2017,365,74560,144460,231136,184908.8,46227.2,46227.2,138681.6,-69900
5983835,2017,41,21080,19840,4216,1686.4,1264.8,1686.4,843.2,1240
5983836,2017,707,28000,27000,42000,16800,21000,-4200,0,1000
5983837,2017,474,295100,145280,708240,424944,283296,0,283296,149820
5983838,2017,926,106650,205400,362610,253827,72522,108783,72522,-98750
5983839,2017,889,150240,215970,105168,63100.8,21033.6,10516.8,21033.6,-65730
5983840,2017,552,222300,217360,222300,177840,111150,0,88920,4940
5983841,NA,449,56720,24815,124784,74870.4,24956.8,12478.4,24956.8,31905
5983842,2017,772,98600,140505,187340,112404,18734,37468,37468,-41905
5983843,2017,482,25920,36720,106272,74390.4,42508.8,42508.8,42508.8,-10800
5983844,2017,163,151200,297000,362880,290304,72576,72576,145152,-145800
5983846,2017,609,13500,6600,4050,1620,2025,-405,0,6900
5983847,2017,930,163800,311220,294840,206388,29484,88452,176904,-147420
5983848,2017,934,493440,971460,1973760,1579008,592128,592128,394752,-478020
5983849,2017,257,112800,54990,564000,394800,112800,0,225600,57810
5983850,2017,851,50000,47500,45000,NA,13500,0,9000,2500
5983852,2017,826,182250,349920,856575,599602.5,85657.5,256972.5,342630,-167670
5983853,2017,32,17640,32340,28224,22579.2,2822.4,0,5644.8,-14700
5983854,2017,464,38400,36800,153600,92160,76800,46080,61440,1600
5983855,2017,106,304920,147840,396396,317116.8,118918.8,79279.2,79279.2,157080
5983856,2017,583,NA,51975,NA,13860,3465,10395,13860,-13475
5983857,2017,982,239000,468440,764800,382400,382400,229440,305920,-229440
5983858,2017,245,242400,478740,799920,399960,239976,159984,479952,-236340
5983859,2017,39,10560,10080,43296,30307.2,8659.2,17318.4,17318.4,480
5983860,NA,761,104780,100750,335296,134118.4,167648,33529.6,67059.2,4030
5983861,2017,729,235290,342240,164703,65881.2,82351.5,0,32940.6,-106950
5983863,2017,286,60210,26760,72252,28900.8,36126,-7225.2,0,33450
5983865,2017,572,34240,44940,6848,2739.2,2739.2,2739.2,4108.8,-10700
5983866,2017,35,655900,1293060,196770,78708,98385,39354,78708,-637160
5983867,2017,486,71120,102870,64008,38404.8,19202.4,6400.8,25603.2,-31750
5983868,2017,154,182920,177540,91460,73168,27438,18292,54876,5380
5983869,2017,718,104040,49130,114444,80110.8,45777.6,45777.6,22888.8,54910
5983870,2017,175,16500,6875,69300,41580,34650,0,13860,9625
5983871,2017,52,92700,134415,213210,170568,42642,63963,127926,-41715
5983872,2017,676,10250,4920,3075,1845,1230,922.5,615,5330
5983873,2017,877,130900,249900,654500,392700,261800,261800,261800,-119000
5983874,2017,93,317200,155550,NA,570960,713700,142740,285480,161650
5983875,2017,410,124560,179055,274032,164419.2,109612.8,0,54806.4,-54495
5983876,2017,628,103600,149850,518000,259000,51800,51800,207200,-46250
5983877,2017,177,145920,69920,145920,58368,58368,58368,29184,76000
5983878,2017,176,100800,94500,252000,100800,126000,50400,151200,6300
5983879,2017,186,149440,70050,403488,161395.2,40348.8,-40348.8,0,79390
5983880,2017,114,51800,74925,93240,55944,9324,37296,37296,-23125
5983882,2017,158,154550,303480,432740,216370,129822,-43274,0,-148930
5983884,2017,496,99600,46480,209160,146412,83664,62748,125496,53120
5983885,2017,167,250650,367620,501300,250650,50130,150390,100260,-116970
5983888,2017,721,289500,567420,839550,419775,419775,167910,503730,-277920
5983889,2017,69,158620,75705,539308,377515.6,269654,0,107861.6,82915
5983891,2017,981,240720,354000,770304,385152,231091.2,231091.2,462182.4,-113280
5983892,2017,540,182400,346560,674880,404928,202464,67488,269952,-164160
5983893,2017,245,38640,74520,154560,108192,30912,0,61824,-35880
5983895,2017,439,128700,250800,501930,250965,150579,150579,200772,-122100
5983896,2017,464,8610,2870,4305,3013.5,430.5,NA,861,5740
5983897,2017,386,71500,99000,193050,135135,57915,0,77220,-27500
5983898,2017,247,215280,209760,775008,387504,77500.8,310003.2,310003.2,5520
5983899,2017,214,53700,25955,252390,176673,25239,25239,151434,27745
5983900,2017,726,214500,311025,343200,240240,137280,102960,205920,-96525
5983902,2017,167,46200,89320,50820,25410,15246,0,30492,-43120
5983903,2017,639,497760,488000,1194624,716774.4,358387.2,477849.6,477849.6,9760
5983904,2017,513,186720,91415,616176,308088,61617.6,-61617.6,0,95305
5983905,2017,401,31460,29040,56628,28314,28314,0,11325.6,2420
5983906,2017,194,122250,228200,134475,67237.5,53790,0,80685,-105950
5983907,2017,188,49980,72765,19992,15993.6,3998.4,-1999.2,0,-22785
5983908,2017,161,30300,40905,84840,50904,16968,-8484,0,-10605
5983909,2017,567,6700,12060,7370,3685,2948,1474,1474,-5360
5983910,2017,733,67050,93870,201150,120690,20115,0,80460,-26820
5983912,2017,712,29100,48500,125130,87591,37539,50052,25026,-19400
5983914,2017,542,21750,10150,78300,31320,15660,15660,31320,11600
5983915,2017,478,59520,74400,172608,86304,86304,51782.4,69043.2,-14880
5983916,2017,629,55760,97580,278800,139400,83640,83640,55760,-41820
5983917,2017,579,45440,44020,99968,39987.2,9996.8,0,59980.8,1420
5983918,2017,392,169520,166260,762840,533988,381420,0,457704,3260
5983919,2017,860,228480,223720,45696,36556.8,22848,18278.4,9139.2,4760
5983921,2017,NA,115840,162900,243264,97305.6,48652.8,-24326.4,0,-47060
5983922,2017,447,54400,73440,21760,15232,2176,8704,8704,-19040
5983923,2017,268,477600,467650,143280,114624,57312,57312,85968,9950
5983924,2017,461,258000,374100,1161000,464400,464400,348300,464400,-116100
5983925,2017,668,12390,23600,42126,21063,21063,8425.2,8425.2,-11210
5983926,2017,131,261630,256500,654075,523260,196222.5,65407.5,392445,5130
5983928,2017,948,228000,330600,501600,401280,100320,-50160,0,-102600
5983929,2017,336,7200,14040,7200,5040,3600,0,2880,-6840
5983930,2017,734,179400,352820,233220,93288,46644,93288,139932,-173420
5983931,2017,23,291200,287040,844480,591136,84448,253344,168896,4160
5983932,2017,396,147150,206010,500310,400248,250155,100062,100062,-58860
5983933,2017,159,133760,125400,267520,133760,107008,80256,107008,8360
5983935,2017,635,241080,348705,626808,376084.8,125361.6,125361.6,376084.8,-107625
5983936,2017,603,216480,414920,303072,151536,30307.2,30307.2,181843.2,-198440
5983937,2017,38,32550,15190,152985,76492.5,61194,0,61194,17360
5983938,2017,506,117120,164700,23424,11712,2342.4,-2342.4,0,-47580
5983939,2017,27,46320,84920,217704,87081.6,21770.4,43540.8,87081.6,-38600
5983942,2017,291,26600,11970,103740,41496,20748,-10374,0,14630
5983943,NA,434,226200,220400,429780,343824,128934,85956,257868,5800
5983944,2017,348,377550,184580,1774485,1064691,354897,532345.5,1064691,192970
5983945,2017,647,35700,66640,14280,8568,1428,4284,8568,-30940
5983946,2017,238,20880,20010,73080,43848,29232,7308,14616,870
5983948,2017,318,32130,46410,32130,22491,9639,0,19278,-14280
5983949,2017,NA,6600,12540,31680,12672,9504,6336,12672,-5940
5983950,2017,559,145600,71680,116480,46592,58240,46592,46592,73920
5983952,2017,203,9440,17700,22656,18124.8,2265.6,6796.8,4531.2,-8260
5983953,2017,475,687200,678610,206160,82464,41232,0,82464,8590
5983955,2017,442,530400,782340,1379040,827424,413712,275808,275808,-251940
5983956,2017,362,90300,NA,433440,216720,130032,-43344,0,-85140
5983958,2017,316,59780,55510,NA,184122.4,26303.2,78909.6,52606.4,4270
5983959,2017,825,230640,331545,230640,92256,69192,0,138384,-100905
5983961,2017,169,288600,426240,57720,40404,17316,5772,23088,-137640
5983963,2017,42,52440,24035,41952,25171.2,16780.8,12585.6,25171.2,28405
5983964,2017,98,646400,957480,3232000,2262400,1292800,969600,1939200,-311080
5983966,2017,973,4840,2310,23232,13939.2,4646.4,9292.8,13939.2,2530
5983967,2017,51,29280,12200,38064,26644.8,11419.2,-3806.4,0,17080
5983968,2017,459,170100,327600,476280,238140,95256,-47628,0,-157500
5983970,2017,770,322200,626500,1224360,979488,367308,122436,734616,-304300
5983971,2017,316,12950,18870,49210,24605,24605,-4921,0,-5920
5983972,2017,94,307800,150480,246240,172368,49248,-24624,0,157320
5983973,2017,115,14580,12960,7290,4374,3645,2916,2916,1620
5983974,2017,934,164200,311980,591120,295560,118224,-59112,0,-147780
5983975,2017,212,123680,231900,284464,170678.4,28446.4,-28446.4,0,-108220
5983976,2017,843,158100,306900,569160,398412,113832,-56916,0,-148800
5983977,2017,716,22240,8340,37808,22684.8,18904,-3780.8,0,13900
5983978,2017,66,53760,77280,268800,161280,26880,26880,53760,-23520
5983979,NA,413,259800,510940,1143120,685872,457248,0,457248,-251140
5983980,2017,373,371360,181460,1299760,519904,649880,0,259952,189900
5983981,2017,585,338850,331320,1185975,592987.5,592987.5,0,711585,7530
5983982,2017,549,1430,660,4147,2488.2,1244.1,414.7,1658.8,770
5983984,2017,622,41140,39930,4114,2468.4,1234.2,1234.2,822.8,1210
5983985,2017,297,17680,13260,86632,51979.2,34652.8,17326.4,51979.2,4420
5983987,2017,124,153720,148230,491904,393523.2,98380.8,147571.2,295142.4,5490
5983988,2017,223,57900,24125,69480,48636,6948,6948,41688,33775
5983989,2017,395,27720,40590,116424,46569.6,11642.4,0,46569.6,-12870
5983990,2017,425,214240,206000,856960,428480,171392,257088,514176,8240
5983991,2017,203,99240,90970,59544,35726.4,17863.2,-5954.4,0,8270
5983992,2017,599,174240,332640,592416,473932.8,177724.8,-59241.6,0,-158400
5983993,NA,217,13640,26040,5456,3273.6,2728,1636.8,1091.2,-12400
5983995,2017,885,45000,66000,144000,72000,57600,43200,57600,-21000
5983996,2017,631,198600,283005,456780,274068,91356,91356,91356,-84405
5983997,2017,429,428400,635040,1970640,1379448,788256,0,1182384,-206640
5983998,2017,40,126630,60970,88641,35456.4,26592.3,0,35456.4,65660
5983999,2017,160,316140,459840,1517472,910483.2,758736,-151747.2,0,-143700
5984000,2017,796,38000,36100,102600,41040,51300,0,41040,1900
5984001,2017,774,347050,511110,659395,461576.5,197818.5,263758,263758,-164060
5984003,2017,257,443520,217800,1064448,425779.2,212889.6,0,425779.2,225720
5984004,2017,219,396440,195305,237864,118932,71359.2,0,142718.4,201135
5984005,2017,734,500760,982260,1251900,1001520,250380,125190,751140,-481500
5984007,2017,537,27000,38475,10800,5400,4320,1080,2160,-11475
5984008,2017,57,132340,254500,277914,166748.4,27791.4,27791.4,166748.4,-122160
5984009,2017,209,9300,4495,35340,14136,3534,14136,7068,4805
5984010,2017,794,5980,2760,29302,11720.8,14651,5860.4,11720.8,3220
5984011,2017,335,16100,23805,70840,42504,21252,-7084,0,-7705
5984012,2017,446,39200,35280,168560,101136,50568,16856,33712,3920
5984013,2017,471,408760,798940,1962048,1373433.6,588614.4,196204.8,392409.6,-390180
5984014,2017,775,26100,46400,70470,28188,28188,21141,42282,-20300
5984016,2017,969,304000,595840,1459200,583680,145920,583680,875520,-291840
5984017,2017,962,64400,61180,128800,64400,38640,12880,51520,3220
5984019,2017,423,302720,295840,605440,302720,121088,0,363264,6880
5984020,2017,106,77350,152320,386750,309400,38675,77350,154700,-74970
5984021,2017,277,172920,335360,830016,415008,83001.6,83001.6,332006.4,-162440
5984022,2017,808,6480,2430,27864,22291.2,5572.8,0,16718.4,4050
5984023,2017,654,436000,854560,1264400,758640,252880,-126440,0,-418560
5984024,2017,607,27900,26350,11160,7812,5580,0,4464,1550
5984025,2017,879,206550,408240,991440,495720,99144,297432,396576,-201690
5984026,2017,904,111360,218080,412032,288422.4,206016,0,164812.8,-106720
5984027,2017,285,21690,9640,106281,85024.8,31884.3,10628.1,42512.4,12050
5984029,2017,401,167040,160080,283968,141984,113587.2,113587.2,NA,6960
5984030,2017,501,20520,23085,82080,65664,16416,8208,49248,-2565
5984031,2017,587,3750,1750,12000,6000,4800,3600,7200,2000
5984033,2017,787,321480,312550,1189476,832633.2,118947.6,-118947.6,0,8930
5984034,2017,928,175040,169570,822688,329075.2,411344,329075.2,493612.8,5470
5984035,2017,960,37560,17215,90144,54086.4,18028.8,36057.6,18028.8,20345
5984036,2017,325,58750,84600,76375,30550,15275,-7637.5,0,-25850
5984037,2017,993,121520,179025,352408,246685.6,140963.2,-35240.8,0,-57505
5984039,2017,805,174240,254100,174240,121968,69696,52272,104544,-79860
5984040,2017,786,209440,101640,125664,100531.2,25132.8,12566.4,50265.6,107800
5984042,2017,812,24750,23100,59400,47520,23760,11880,35640,1650
5984044,2017,247,135380,251420,67690,47383,33845,-6769,0,-116040
5984045,2017,458,24300,30375,97200,38880,19440,29160,38880,-6075
5984046,2017,424,113760,53720,227520,136512,68256,91008,91008,60040
5984047,2017,591,224100,216630,1053270,526635,526635,210654,421308,7470
5984049,2017,393,191360,370760,172224,86112,51667.2,17222.4,103334.4,-179400
5984050,2017,719,47800,22705,90820,36328,27246,27246,36328,25095
5984051,2017,205,46200,79200,129360,64680,51744,25872,25872,-33000
5984052,2017,544,36900,34440,121770,60885,36531,48708,73062,2460
5984053,2017,188,28350,28350,45360,22680,18144,0,18144,0
5984054,2017,791,249200,360450,872200,348880,436100,174440,348880,-111250
5984055,2017,376,98600,97440,236640,165648,94656,47328,47328,1160
5984057,2017,824,109060,101270,87248,52348.8,43624,17449.6,17449.6,7790
5984058,2017,119,117640,114180,541144,378800.8,270572,162343.2,216457.6,3460
5984059,2017,255,36720,35190,165240,132192,66096,66096,33048,1530
5984062,2017,332,170560,334560,136448,54579.2,68224,13644.8,54579.2,-164000
5984063,2017,888,189040,91740,340272,204163.2,34027.2,34027.2,204163.2,97300
5984064,2017,374,345000,510600,448500,179400,44850,89700,179400,-165600
5984065,2017,994,509600,750750,101920,71344,10192,-10192,0,-241150
5984066,2017,930,68700,96180,130530,91371,52212,13053,26106,-27480
5984067,2017,552,335580,164500,67116,53692.8,20134.8,13423.2,40269.6,171080
5984068,2017,303,316080,460950,632160,442512,189648,63216,126432,-144870
5984069,2017,503,84760,166260,161044,64417.6,80522,-16104.4,0,-81500
5984070,2017,161,25200,34650,115920,92736,34776,46368,69552,-9450
5984071,2017,105,231270,450680,832572,499543.2,83257.2,-83257.2,0,-219410
5984074,2017,209,212480,102920,679936,407961.6,339968,203980.8,271974.4,109560
5984075,2017,678,77000,151800,192500,96250,57750,38500,77000,-74800
5984076,2017,62,143550,139200,186615,130630.5,18661.5,0,74646,4350
5984078,2017,353,177900,343940,747180,597744,74718,0,298872,-166040
5984080,2017,124,56880,75840,119448,95558.4,11944.8,0,23889.6,-18960
5984081,2017,821,5700,11020,10830,4332,3249,0,2166,-5320
5984083,2017,458,56750,27240,215650,150955,43130,21565,86260,29510
5984084,2017,267,416800,617385,1792240,896120,358448,0,716896,-200585
5984085,2017,393,66780,29680,267120,106848,53424,53424,53424,NA
5984086,2017,868,27300,36855,46410,23205,4641,9282,18564,-9555
5984088,2017,571,18540,17510,74160,37080,29664,29664,14832,1030
5984089,2017,447,176200,83695,158580,63432,79290,15858,95148,92505
5984090,2017,468,71200,96120,263440,NA,52688,26344,105376,-24920
5984091,2017,585,107700,50260,204630,102315,81852,61389,122778,57440
5984093,2017,260,392400,382590,39240,27468,7848,3924,23544,9810
5984094,2017,683,5200,5070,11440,9152,1144,-1144,0,130
5984095,NA,670,144400,70395,505400,404320,202160,151620,202160,74005
5984096,NA,516,180840,88365,18084,9042,7233.6,NA,3616.8,92475
5984097,2017,945,495600,732780,1189440,475776,237888,118944,713664,-237180
5984098,2017,971,28960,50680,89776,53865.6,35910.4,17955.2,53865.6,-21720
5984100,2017,644,378840,184910,189420,132594,18942,18942,75768,193930
5984101,2017,401,78900,110460,205140,123084,41028,0,82056,-31560
5984102,2017,884,112750,166050,473550,189420,142065,94710,284130,-53300
5984104,2017,872,88320,121440,220800,110400,88320,44160,88320,-33120
5984105,2017,574,72840,133540,101976,61185.6,10197.6,-10197.6,0,-60700
5984106,2017,331,14880,13640,72912,51038.4,14582.4,-7291.2,0,1240
5984108,2017,842,82920,152020,157548,78774,47264.4,47264.4,94528.8,-69100
5984109,2017,312,91620,43265,284022,142011,113608.8,85206.6,113608.8,48355
5984110,2017,920,99840,146640,419328,251596.8,167731.2,167731.2,167731.2,-46800
5984111,2017,638,48000,40000,43200,25920,4320,17280,8640,8000
5984112,2017,350,77760,74520,279936,195955.2,83980.8,-27993.6,0,3240
5984113,2017,140,45280,63675,126784,76070.4,63392,38035.2,76070.4,-18395
5984114,2017,115,60300,87435,241200,96480,120600,48240,144720,-27135
5984115,2017,329,12200,19520,48800,29280,9760,9760,19520,-7320
5984117,2017,505,28600,13585,20020,16016,4004,2002,4004,15015
5984118,2017,465,8340,10425,5838,2919,2919,1167.6,3502.8,-2085
5984119,2017,589,6860,3185,686,548.8,274.4,274.4,274.4,3675
5984120,2017,928,471600,695610,2358000,943200,943200,0,943200,-224010
