ID,注册时间,注册资本,行业,区域,企业类型,控制人类型,控制人持股比例
5994917,2014,5080,交通运输业,湖北,集体所有制企业,企业法人,0.93
5999155,2013,1170,交通运输业,广东,合伙企业,企业法人,0.91
5994319,2013,5280,商业服务业,广西,有限责任公司,自然人,0.57
5986702,2001,3440,工业,广西,农民专业合作社,自然人,0.91
5991777,2007,2290,交通运输业,湖南,有限责任公司,自然人,0.67
5981432,2007,NA,零售业,湖北,NA,企业法人,0.9
5998631,2004,6360,社区服务,湖南,农民专业合作社,自然人,0.65
5987982,2004,3130,零售业,广东,集体所有制企业,自然人,0.52
5989341,2012,2320,服务业,湖北,有限责任公司,企业法人,0.65
5994640,2006,1400,社区服务,湖北,股份有限公司,企业法人,0.85
5983399,2004,8530,工业,广西,股份有限公司,企业法人,0.6
5999195,2004,7910,商业服务业,福建,合伙企业,自然人,0.56
5985669,2006,9990,商业服务业,广西,集体所有制企业,企业法人,0.52
5979823,2005,250,服务业,江西,有限责任公司,企业法人,0.66
5979121,2003,6000,商业服务业,福建,合伙企业,企业法人,0.69
5995598,2003,2600,零售业,广西,合伙企业,企业法人,0.98
5979344,2002,9480,服务业,湖南,有限责任公司,自然人,0.63
5994448,2013,1370,零售业,福建,合伙企业,企业法人,0.58
5996122,2008,2630,商业服务业,福建,有限责任公司,自然人,0.74
5994156,2010,8030,交通运输业,湖南,合伙企业,自然人,0.98
5992357,2009,4840,服务业,江西,股份有限公司,自然人,0.96
5998860,2005,5850,零售业,江西,农民专业合作社,自然人,0.83
5979556,2005,190,交通运输业,广西,股份有限公司,自然人,0.93
5991741,2004,5480,工业,江西,合伙企业,企业法人,0.57
5986403,2001,5420,服务业,湖北,股份有限公司,自然人,0.97
5986924,2001,4950,社区服务,山东,有限责任公司,企业法人,0.72
5978319,2006,7820,商业服务业,山东,有限责任公司,自然人,0.94
5985980,2010,2580,交通运输业,广东,合伙企业,企业法人,0.55
5992937,2006,2270,商业服务业,湖北,农民专业合作社,自然人,0.69
5998573,2010,6370,交通运输业,山东,农民专业合作社,自然人,0.96
5990810,2003,2880,社区服务,广东,合伙企业,企业法人,0.67
5978812,2001,2440,社区服务,广东,集体所有制企业,自然人,0.86
5989940,2000,4960,社区服务,湖南,农民专业合作社,自然人,0.59
5984123,2009,4640,服务业,山东,有限责任公司,企业法人,0.64
5990200,2013,7260,交通运输业,广东,合伙企业,自然人,0.66
5983012,2004,5820,服务业,福建,股份有限公司,自然人,0.65
5989821,2011,2330,工业,湖南,农民专业合作社,自然人,0.87
5998346,NA,920,交通运输业,广东,合伙企业,企业法人,0.8
5986741,2002,7550,服务业,江西,农民专业合作社,企业法人,0.68
5990057,2003,1670,工业,福建,有限责任公司,自然人,0.99
5981719,2002,9550,服务业,江西,农民专业合作社,自然人,0.63
5991102,2000,4450,商业服务业,江西,股份有限公司,自然人,0.79
5995591,2007,7220,零售业,湖南,有限责任公司,企业法人,0.81
5983786,2006,9160,零售业,广西,股份有限公司,企业法人,0.62
5992235,2005,4140,零售业,山东,合伙企业,自然人,0.64
5994205,2012,4070,工业,湖南,农民专业合作社,自然人,0.59
5985932,2011,6380,零售业,福建,合伙企业,企业法人,0.72
5983818,2005,2810,零售业,广东,集体所有制企业,自然人,0.68
5994955,2006,1160,工业,湖南,集体所有制企业,企业法人,0.97
5988974,2006,8470,商业服务业,广西,合伙企业,自然人,1
5999043,2001,6500,工业,广西,有限责任公司,自然人,0.88
5985128,2008,2090,商业服务业,湖北,合伙企业,企业法人,0.88
5979041,2009,4510,商业服务业,广西,集体所有制企业,自然人,0.52
5991469,2008,9310,商业服务业,广东,股份有限公司,企业法人,0.78
5989830,2007,6890,商业服务业,江西,有限责任公司,自然人,0.53
5996524,2012,3910,工业,湖南,股份有限公司,企业法人,0.61
5999242,2013,2060,交通运输业,湖南,合伙企业,企业法人,0.93
5981455,2004,8990,服务业,福建,合伙企业,自然人,1
5980533,2010,7100,工业,湖南,集体所有制企业,企业法人,0.83
5986685,2009,9340,交通运输业,山东,集体所有制企业,自然人,0.81
5995254,2009,6570,工业,江西,农民专业合作社,企业法人,0.88
5994780,2000,4540,社区服务,湖北,农民专业合作社,企业法人,0.97
5995673,2005,7810,工业,山东,合伙企业,企业法人,NA
5984050,2007,2390,零售业,江西,集体所有制企业,自然人,0.68
5995396,2006,9230,交通运输业,湖南,集体所有制企业,企业法人,0.72
5984784,2000,3450,服务业,广东,农民专业合作社,自然人,0.85
5985473,2004,870,商业服务业,广西,农民专业合作社,自然人,0.56
5978601,2001,6100,社区服务,福建,农民专业合作社,企业法人,0.98
5988814,2013,9720,工业,福建,合伙企业,企业法人,0.93
5982781,2005,6360,交通运输业,山东,有限责任公司,企业法人,0.92
5997573,2002,4950,服务业,NA,集体所有制企业,企业法人,0.97
5991294,2006,6120,商业服务业,广东,农民专业合作社,自然人,0.79
5989661,2010,NA,服务业,山东,股份有限公司,自然人,0.71
5981482,2004,880,交通运输业,广东,合伙企业,自然人,0.77
5988989,2011,7120,工业,山东,农民专业合作社,自然人,0.9
5985227,2001,3300,社区服务,广西,股份有限公司,企业法人,0.81
5996081,2003,9700,零售业,湖北,股份有限公司,企业法人,1
5982613,2001,240,工业,湖北,集体所有制企业,自然人,0.98
5980923,2002,890,商业服务业,福建,合伙企业,企业法人,0.81
5980479,2000,8030,零售业,湖南,农民专业合作社,企业法人,0.59
5986867,2013,2460,工业,广西,股份有限公司,自然人,0.76
5983104,2000,1430,社区服务,广东,集体所有制企业,自然人,NA
5997211,2010,8880,服务业,广西,股份有限公司,自然人,0.57
5991669,2002,5840,工业,广东,集体所有制企业,企业法人,0.87
5987170,2010,8950,交通运输业,福建,NA,企业法人,0.65
5996128,2008,4640,工业,湖南,农民专业合作社,企业法人,0.53
5993339,2007,9570,零售业,湖南,合伙企业,自然人,0.78
5993141,2000,6300,交通运输业,福建,合伙企业,自然人,0.83
5988124,2009,1900,商业服务业,湖北,合伙企业,企业法人,0.51
5981981,2010,4870,社区服务,广东,合伙企业,自然人,0.98
5992246,2014,3550,交通运输业,湖北,股份有限公司,自然人,0.75
5984412,2004,940,服务业,江西,农民专业合作社,企业法人,0.52
5996738,2004,2460,商业服务业,江西,集体所有制企业,企业法人,0.77
5989896,2005,8490,商业服务业,湖南,股份有限公司,自然人,0.86
5997352,2003,4190,服务业,广东,有限责任公司,企业法人,0.86
5979189,2001,4830,交通运输业,山东,集体所有制企业,企业法人,0.91
5997159,2012,8640,零售业,山东,股份有限公司,自然人,0.9
5993781,2014,1440,零售业,广东,股份有限公司,自然人,0.53
5992143,2003,2640,社区服务,广东,合伙企业,企业法人,0.53
5988741,2005,610,工业,广西,有限责任公司,企业法人,0.52
5979037,2002,2240,服务业,湖北,合伙企业,自然人,0.71
5998264,2014,2530,工业,湖南,集体所有制企业,企业法人,0.52
5988923,2009,8890,工业,江西,集体所有制企业,自然人,0.56
5990562,2007,7630,商业服务业,江西,集体所有制企业,企业法人,0.9
5993132,2013,6520,商业服务业,湖南,有限责任公司,企业法人,0.85
5986395,2013,8730,交通运输业,广东,有限责任公司,企业法人,0.64
5988074,2003,2510,工业,江西,股份有限公司,企业法人,0.85
5980542,2008,1340,服务业,湖南,股份有限公司,企业法人,0.67
5991040,2011,2270,服务业,湖南,有限责任公司,自然人,0.63
5999618,2007,5610,商业服务业,广东,有限责任公司,自然人,0.89
5984488,2007,5980,商业服务业,湖南,有限责任公司,自然人,0.61
5978896,2005,2930,交通运输业,江西,有限责任公司,企业法人,0.94
5988256,2004,4720,零售业,广西,合伙企业,自然人,0.58
5994119,2009,1500,商业服务业,广东,农民专业合作社,企业法人,0.73
5999426,2014,1790,工业,山东,合伙企业,自然人,0.56
5982823,2006,NA,服务业,湖南,农民专业合作社,自然人,0.67
5983790,2011,8270,商业服务业,江西,集体所有制企业,自然人,0.53
5993952,2013,2010,工业,江西,有限责任公司,自然人,0.57
5983190,2013,6670,服务业,广西,合伙企业,企业法人,0.91
5978990,2000,5890,服务业,山东,农民专业合作社,企业法人,0.55
5980955,2005,7490,服务业,湖北,股份有限公司,企业法人,0.59
5978911,2009,3240,交通运输业,湖北,合伙企业,企业法人,0.53
5993495,2006,710,工业,山东,合伙企业,自然人,0.82
5982339,2008,1190,零售业,福建,农民专业合作社,企业法人,0.56
5997340,2009,3480,商业服务业,广东,有限责任公司,自然人,0.96
5986174,2010,2470,零售业,湖北,合伙企业,企业法人,0.88
5980522,2010,1310,服务业,山东,农民专业合作社,自然人,0.65
5984687,2009,3010,社区服务,福建,合伙企业,自然人,0.61
5988795,2014,950,零售业,山东,股份有限公司,自然人,0.86
5984770,2011,8150,工业,山东,农民专业合作社,自然人,0.52
5979848,2000,8250,服务业,山东,集体所有制企业,自然人,0.83
5987920,2007,2460,社区服务,广西,股份有限公司,企业法人,0.93
5996404,2008,370,交通运输业,山东,股份有限公司,自然人,0.63
5978105,2004,9180,交通运输业,山东,合伙企业,自然人,0.73
5980063,2000,4070,零售业,福建,有限责任公司,企业法人,0.63
5985373,2011,2950,社区服务,广东,有限责任公司,自然人,0.94
5990902,2004,7070,交通运输业,江西,农民专业合作社,自然人,0.6
5978968,2014,9690,工业,湖北,NA,自然人,0.64
5996810,2014,5380,商业服务业,广东,有限责任公司,自然人,0.97
5984368,2009,6820,交通运输业,湖北,农民专业合作社,企业法人,0.87
5987850,2002,5040,零售业,湖北,股份有限公司,NA,0.54
5984899,2003,9310,交通运输业,湖北,有限责任公司,企业法人,0.64
5996731,2012,7770,零售业,广东,集体所有制企业,自然人,0.58
5986815,2012,4610,交通运输业,广东,合伙企业,企业法人,0.64
5983208,2005,5700,零售业,广西,股份有限公司,企业法人,0.51
5984910,2009,4720,工业,湖北,合伙企业,企业法人,0.59
5995751,2005,270,工业,湖北,有限责任公司,自然人,0.96
5986347,2014,3080,交通运输业,江西,农民专业合作社,企业法人,0.66
5981398,2011,3060,零售业,山东,合伙企业,企业法人,0.52
5996829,2007,9540,零售业,福建,集体所有制企业,企业法人,0.91
5978815,2010,6030,商业服务业,广东,合伙企业,自然人,0.66
5978558,2010,5970,服务业,江西,农民专业合作社,自然人,0.55
5992123,2010,5830,商业服务业,广东,股份有限公司,自然人,0.57
5988137,2014,7370,商业服务业,湖北,农民专业合作社,企业法人,0.7
5997726,2002,8300,零售业,福建,有限责任公司,自然人,0.72
5981123,2012,8680,交通运输业,广东,股份有限公司,企业法人,0.76
5994950,2000,2940,服务业,广西,农民专业合作社,自然人,0.51
5997453,2011,6290,零售业,广西,有限责任公司,自然人,0.53
5985870,2004,4050,社区服务,广东,农民专业合作社,自然人,0.81
5993373,2008,5970,社区服务,广西,集体所有制企业,自然人,0.55
5989590,2002,4740,服务业,山东,农民专业合作社,自然人,0.78
5989195,2010,8080,商业服务业,广西,农民专业合作社,企业法人,1
5982508,2010,320,社区服务,广西,有限责任公司,企业法人,0.86
5988114,2003,5630,社区服务,江西,有限责任公司,企业法人,0.99
5978946,2013,1010,社区服务,湖北,集体所有制企业,企业法人,0.73
5990827,2005,7330,零售业,福建,股份有限公司,企业法人,0.58
5991022,2003,3810,商业服务业,NA,合伙企业,自然人,0.51
5981213,2002,3840,商业服务业,福建,农民专业合作社,企业法人,0.77
5987470,2011,NA,交通运输业,广东,集体所有制企业,自然人,0.6
5997809,2012,4350,社区服务,山东,集体所有制企业,自然人,0.87
5990991,2000,9970,服务业,福建,股份有限公司,企业法人,0.9
5980029,2008,3780,服务业,福建,合伙企业,企业法人,0.83
5986689,2003,230,服务业,广东,合伙企业,自然人,0.68
5993582,2007,4590,服务业,广东,农民专业合作社,企业法人,0.6
5997308,2000,4090,零售业,湖北,集体所有制企业,自然人,0.55
5995274,2007,140,NA,山东,集体所有制企业,自然人,0.96
5983084,2004,8730,零售业,湖北,合伙企业,企业法人,0.88
5980270,2005,2740,交通运输业,山东,股份有限公司,自然人,0.69
5985749,2000,1550,工业,福建,合伙企业,自然人,0.7
5982459,2001,1860,交通运输业,山东,股份有限公司,自然人,0.99
5997948,2001,5810,商业服务业,湖南,有限责任公司,企业法人,0.52
5995798,2011,5910,社区服务,广西,集体所有制企业,自然人,0.86
5997882,2014,5180,服务业,广东,股份有限公司,企业法人,0.81
5998029,2004,7700,商业服务业,广东,合伙企业,自然人,0.77
5995795,2001,5430,零售业,山东,农民专业合作社,企业法人,0.55
5999903,2008,4380,交通运输业,广西,农民专业合作社,NA,0.59
5984197,2006,9490,社区服务,山东,有限责任公司,自然人,0.69
5999589,2007,8470,社区服务,广东,集体所有制企业,企业法人,0.71
5981236,2013,3680,工业,湖北,集体所有制企业,企业法人,0.61
5991148,2002,2760,社区服务,江西,有限责任公司,自然人,0.52
5979384,2007,5180,交通运输业,山东,股份有限公司,企业法人,0.8
5986856,2014,2550,工业,湖南,有限责任公司,企业法人,0.93
5983534,2006,2080,服务业,山东,有限责任公司,自然人,1
5982563,2005,3140,零售业,湖北,有限责任公司,自然人,0.52
5990914,2007,1960,商业服务业,湖南,农民专业合作社,企业法人,0.82
5988130,2011,1290,社区服务,福建,有限责任公司,企业法人,0.74
5998971,2009,3410,商业服务业,江西,有限责任公司,自然人,0.66
5980143,2005,1060,社区服务,江西,集体所有制企业,自然人,0.68
5993539,2008,5270,工业,湖北,农民专业合作社,自然人,0.53
5991846,2008,240,社区服务,广东,合伙企业,自然人,0.52
5993216,2013,9780,服务业,江西,农民专业合作社,企业法人,0.52
5987787,2007,5470,交通运输业,江西,农民专业合作社,企业法人,0.72
5998538,2005,5900,工业,湖南,集体所有制企业,自然人,0.62
5997366,2011,6940,零售业,山东,股份有限公司,自然人,0.94
5993278,2010,2060,工业,福建,农民专业合作社,企业法人,0.95
5985078,2007,7110,社区服务,江西,合伙企业,企业法人,0.76
5990004,2011,9040,工业,广西,股份有限公司,企业法人,1
5989730,2013,5710,商业服务业,湖北,集体所有制企业,企业法人,0.87
5985260,2005,640,社区服务,湖南,合伙企业,企业法人,0.53
5981686,2012,4570,交通运输业,湖南,农民专业合作社,企业法人,0.67
5989055,2013,600,工业,山东,有限责任公司,自然人,0.73
5989463,2008,4010,社区服务,湖北,集体所有制企业,企业法人,0.78
5998728,2006,270,社区服务,福建,农民专业合作社,企业法人,0.86
5980680,2001,NA,工业,广东,股份有限公司,企业法人,0.98
5985757,2014,4820,商业服务业,湖北,农民专业合作社,自然人,0.76
5993474,2000,5290,工业,湖南,合伙企业,自然人,0.94
5998778,2007,3630,工业,山东,农民专业合作社,NA,0.56
5995178,2004,6900,商业服务业,湖北,股份有限公司,企业法人,0.54
5997274,2007,3210,社区服务,山东,股份有限公司,企业法人,0.58
5987224,2002,9840,零售业,广东,股份有限公司,企业法人,0.8
5988232,2010,460,服务业,山东,合伙企业,企业法人,0.64
5995589,2009,7100,零售业,广西,合伙企业,自然人,0.95
5985041,2004,5760,社区服务,湖南,集体所有制企业,企业法人,0.96
5993626,2006,9360,零售业,广东,股份有限公司,企业法人,0.97
5982553,2012,200,社区服务,广西,有限责任公司,企业法人,0.83
5998991,2011,4830,商业服务业,湖南,有限责任公司,自然人,0.54
5985437,2004,4910,工业,福建,合伙企业,自然人,0.98
5994270,2005,9710,商业服务业,山东,股份有限公司,企业法人,0.81
5984110,2001,2080,零售业,山东,农民专业合作社,自然人,NA
5997788,2014,6480,工业,湖北,有限责任公司,自然人,0.66
5992776,2005,5020,零售业,江西,股份有限公司,自然人,0.86
5999203,2006,4450,工业,广西,集体所有制企业,自然人,0.67
5994905,2003,6710,工业,福建,集体所有制企业,企业法人,0.88
5979244,2006,8290,社区服务,湖北,有限责任公司,自然人,0.97
5978912,2000,9100,交通运输业,广西,集体所有制企业,自然人,0.52
5978360,2006,7240,服务业,福建,农民专业合作社,企业法人,0.65
5983605,2004,1480,零售业,湖南,农民专业合作社,自然人,0.79
5978118,2013,4200,交通运输业,山东,有限责任公司,企业法人,0.68
5983550,2001,1250,商业服务业,广西,有限责任公司,自然人,0.8
5980714,2009,9720,社区服务,广东,股份有限公司,自然人,0.87
5983103,2013,3210,服务业,福建,股份有限公司,NA,0.66
5981864,2008,370,零售业,湖北,股份有限公司,企业法人,0.73
5993002,2009,9550,工业,福建,有限责任公司,自然人,0.74
5994976,2009,2640,零售业,山东,股份有限公司,自然人,0.78
5993928,2007,9080,社区服务,广西,股份有限公司,企业法人,1
5987491,2009,6470,零售业,湖南,集体所有制企业,自然人,0.73
5988021,2000,8960,商业服务业,广西,股份有限公司,自然人,0.66
5982109,2003,180,工业,广西,合伙企业,自然人,1
5991273,2014,3270,零售业,湖北,集体所有制企业,自然人,0.63
5997181,2006,9110,工业,江西,有限责任公司,自然人,0.81
5993061,2001,6140,工业,山东,合伙企业,自然人,0.77
5994679,2007,360,服务业,福建,有限责任公司,自然人,0.84
5991607,2010,3230,工业,广东,有限责任公司,自然人,0.76
5978648,2003,NA,工业,江西,有限责任公司,自然人,NA
5980987,2007,3650,交通运输业,江西,股份有限公司,企业法人,0.55
5978832,2014,2110,工业,江西,有限责任公司,企业法人,0.82
5978941,2003,9090,商业服务业,广东,农民专业合作社,自然人,0.96
5979954,2006,6200,工业,江西,股份有限公司,自然人,0.75
5979219,2008,9780,工业,山东,农民专业合作社,自然人,0.55
5994571,2010,9960,交通运输业,广西,集体所有制企业,自然人,0.54
5991172,2009,1970,零售业,广东,合伙企业,自然人,0.62
5992862,2014,1070,工业,湖南,合伙企业,自然人,0.61
5994751,2000,7080,服务业,广东,集体所有制企业,自然人,0.82
5985818,2006,9730,交通运输业,广东,股份有限公司,企业法人,0.92
5983584,2006,5440,社区服务,福建,合伙企业,企业法人,0.8
5985636,2001,1910,零售业,湖南,合伙企业,企业法人,0.87
5984062,2004,3280,服务业,广西,有限责任公司,企业法人,0.72
5987422,2001,8710,服务业,山东,集体所有制企业,企业法人,1
5988972,2010,580,交通运输业,江西,农民专业合作社,自然人,0.65
5999329,2010,9520,零售业,湖南,股份有限公司,NA,0.88
5988496,2010,9850,服务业,江西,合伙企业,自然人,0.7
5996657,2010,5760,零售业,湖南,合伙企业,企业法人,NA
5989313,2000,6350,零售业,广东,合伙企业,企业法人,0.63
5988732,2014,600,商业服务业,湖北,农民专业合作社,企业法人,0.83
5999887,2002,4490,社区服务,湖北,有限责任公司,企业法人,0.78
5993893,2000,1770,服务业,湖北,农民专业合作社,自然人,0.95
5996396,2012,4480,商业服务业,广西,有限责任公司,企业法人,NA
5992133,2010,9480,商业服务业,江西,合伙企业,企业法人,0.51
5991510,2013,6510,交通运输业,福建,合伙企业,自然人,0.97
5979993,2012,7890,商业服务业,江西,合伙企业,自然人,0.57
5992168,2009,120,商业服务业,福建,集体所有制企业,自然人,0.59
5983393,2005,530,零售业,福建,集体所有制企业,自然人,0.52
5990108,2000,6600,交通运输业,湖南,有限责任公司,企业法人,0.99
5979048,2004,NA,商业服务业,江西,合伙企业,企业法人,0.8
5994015,2000,3340,服务业,广东,集体所有制企业,自然人,0.83
5981880,2001,4610,交通运输业,山东,有限责任公司,自然人,0.52
5982959,2011,200,社区服务,山东,股份有限公司,自然人,0.9
5982010,2014,5000,工业,广西,股份有限公司,自然人,0.63
5988394,2013,6160,工业,山东,集体所有制企业,企业法人,0.52
5986788,2010,7340,社区服务,广西,有限责任公司,自然人,0.57
5988329,2014,5870,工业,福建,NA,企业法人,0.51
5987980,2011,5450,商业服务业,广西,股份有限公司,企业法人,0.9
5981314,2005,3150,零售业,山东,股份有限公司,企业法人,0.6
5984619,2012,5210,工业,广西,集体所有制企业,企业法人,0.88
5997327,2011,6770,商业服务业,山东,股份有限公司,自然人,0.81
5996277,2012,8170,工业,福建,有限责任公司,企业法人,0.73
5999545,2004,6990,社区服务,江西,合伙企业,自然人,0.59
5994744,2013,6620,零售业,广东,股份有限公司,自然人,0.86
5988091,2003,4930,服务业,山东,合伙企业,自然人,0.72
5987971,2007,1730,零售业,福建,股份有限公司,自然人,0.58
5996793,2006,430,交通运输业,湖北,集体所有制企业,企业法人,0.76
5980399,2007,2270,社区服务,湖南,集体所有制企业,企业法人,0.7
5983649,2014,5470,零售业,江西,合伙企业,自然人,0.9
5993147,2013,4030,商业服务业,广西,有限责任公司,企业法人,0.88
5995564,2009,9500,零售业,广西,股份有限公司,企业法人,1
5995469,2009,4820,工业,广东,农民专业合作社,自然人,0.61
5989991,2012,7240,商业服务业,江西,农民专业合作社,企业法人,0.84
5986431,2004,8600,零售业,湖北,股份有限公司,企业法人,0.59
5985928,2009,9270,服务业,福建,农民专业合作社,企业法人,0.92
5980505,2009,9300,零售业,广东,农民专业合作社,企业法人,0.57
5999738,2000,4000,商业服务业,广西,有限责任公司,企业法人,0.55
5979932,2004,8440,服务业,山东,股份有限公司,企业法人,0.81
5981928,2003,8470,服务业,广东,股份有限公司,企业法人,0.63
5993174,2010,8620,工业,福建,有限责任公司,企业法人,0.66
5996550,2005,8810,工业,广西,集体所有制企业,自然人,0.9
5978942,2006,9690,社区服务,湖南,农民专业合作社,自然人,0.63
5994337,2008,7530,服务业,江西,合伙企业,自然人,0.96
5999153,2013,9290,交通运输业,湖南,农民专业合作社,企业法人,0.58
5995472,2007,7400,零售业,湖南,集体所有制企业,企业法人,0.95
5978952,2000,9100,服务业,湖北,农民专业合作社,自然人,0.55
5997332,2009,7790,商业服务业,福建,集体所有制企业,自然人,0.75
5992594,2011,5410,零售业,湖南,合伙企业,自然人,0.59
5996063,2002,240,交通运输业,广东,合伙企业,企业法人,0.8
5995837,2003,1050,服务业,湖北,合伙企业,自然人,0.73
5996666,2011,5900,服务业,湖南,农民专业合作社,自然人,0.56
5986849,2003,4180,工业,山东,有限责任公司,自然人,0.68
5991488,2003,4230,交通运输业,福建,有限责任公司,企业法人,0.52
5981379,2012,8940,商业服务业,湖北,股份有限公司,企业法人,0.6
5986712,2013,820,服务业,湖北,集体所有制企业,企业法人,0.74
5979809,2008,3670,商业服务业,福建,农民专业合作社,自然人,0.73
5994269,2014,8490,服务业,江西,集体所有制企业,自然人,0.89
5985494,NA,9420,服务业,广西,合伙企业,企业法人,0.85
5997743,2006,6430,零售业,山东,农民专业合作社,自然人,0.98
5992925,2008,9200,零售业,广东,农民专业合作社,企业法人,0.92
5979792,2009,9230,服务业,湖北,集体所有制企业,自然人,0.99
5985335,2008,1240,工业,湖南,集体所有制企业,企业法人,0.7
5999059,2013,6010,商业服务业,湖南,集体所有制企业,企业法人,0.59
5980014,2010,5050,工业,广东,合伙企业,自然人,0.8
5985390,2006,1110,零售业,广西,合伙企业,自然人,NA
5990769,2004,7790,零售业,江西,农民专业合作社,企业法人,0.58
5997420,NA,5860,零售业,广西,集体所有制企业,自然人,0.67
5985754,2014,3190,商业服务业,山东,集体所有制企业,企业法人,0.61
5980861,2010,7870,商业服务业,湖南,集体所有制企业,自然人,0.67
5983130,2007,5130,工业,福建,农民专业合作社,自然人,0.99
5992631,2004,5770,商业服务业,广西,集体所有制企业,企业法人,0.79
5995293,2009,7190,服务业,NA,股份有限公司,企业法人,0.9
5994204,2002,9660,商业服务业,江西,股份有限公司,企业法人,0.59
5997691,2007,8390,服务业,广东,有限责任公司,企业法人,0.6
5988213,2000,4010,社区服务,NA,农民专业合作社,自然人,0.97
5986556,2007,6140,服务业,山东,有限责任公司,自然人,0.66
5993612,2002,7440,社区服务,山东,农民专业合作社,自然人,0.91
5987379,2001,5310,商业服务业,山东,集体所有制企业,NA,0.52
5986678,2007,8560,社区服务,山东,合伙企业,企业法人,0.6
5997091,2001,9050,NA,湖北,农民专业合作社,自然人,0.56
5978082,2000,420,交通运输业,湖南,有限责任公司,企业法人,0.66
5999627,2006,5970,零售业,湖南,集体所有制企业,企业法人,0.58
5995868,2011,1620,工业,山东,合伙企业,自然人,0.52
5980224,2008,8390,服务业,山东,合伙企业,企业法人,0.73
5999704,2005,8920,社区服务,江西,合伙企业,自然人,0.73
5985017,2013,3450,服务业,山东,合伙企业,自然人,0.99
5994212,2004,7330,服务业,广东,合伙企业,企业法人,0.77
5995829,2012,6770,服务业,江西,集体所有制企业,企业法人,0.74
5997803,2006,6680,交通运输业,广西,股份有限公司,企业法人,0.58
5999183,2001,4530,社区服务,福建,集体所有制企业,企业法人,0.69
5998672,2013,9240,零售业,广东,集体所有制企业,企业法人,0.99
5989460,2005,9760,商业服务业,江西,有限责任公司,自然人,0.77
5996648,2011,6110,工业,湖北,农民专业合作社,企业法人,0.8
5987950,2008,360,工业,湖南,农民专业合作社,自然人,0.56
5985884,2002,2370,商业服务业,NA,农民专业合作社,自然人,0.9
5984940,2002,2220,交通运输业,福建,有限责任公司,企业法人,0.68
5978180,2008,8790,商业服务业,湖南,股份有限公司,企业法人,0.91
5992538,2009,7730,零售业,广西,农民专业合作社,自然人,0.65
5991230,2003,2920,零售业,山东,有限责任公司,自然人,0.96
5993570,2010,2980,工业,广西,股份有限公司,自然人,0.64
5983280,2010,4510,交通运输业,广西,农民专业合作社,自然人,0.94
5990829,2001,5110,零售业,福建,合伙企业,企业法人,1
5996490,2007,3180,交通运输业,广西,有限责任公司,企业法人,0.72
5988396,2012,4110,商业服务业,广东,股份有限公司,自然人,0.61
5988977,2006,5530,服务业,江西,农民专业合作社,企业法人,0.65
5996853,2003,5400,工业,山东,农民专业合作社,自然人,0.65
5984816,2010,1940,工业,湖北,农民专业合作社,企业法人,0.66
5978895,2002,9710,工业,湖北,有限责任公司,企业法人,0.77
5981354,2013,810,服务业,广东,农民专业合作社,企业法人,0.9
5996702,2011,1980,服务业,广东,合伙企业,企业法人,0.79
5980222,2001,2510,社区服务,江西,农民专业合作社,企业法人,0.82
5991039,2007,9180,零售业,山东,合伙企业,自然人,0.94
5989517,2006,340,服务业,广东,农民专业合作社,企业法人,0.89
5980582,2002,3620,工业,湖南,农民专业合作社,企业法人,0.99
5990534,2006,7590,工业,福建,股份有限公司,自然人,0.55
5981831,2006,3790,服务业,湖北,集体所有制企业,企业法人,0.91
5992847,2006,NA,交通运输业,福建,有限责任公司,自然人,0.91
5984922,2003,7780,工业,湖北,合伙企业,自然人,1
5981533,2010,7680,零售业,NA,集体所有制企业,自然人,0.52
5983768,2011,1100,NA,江西,合伙企业,企业法人,0.71
5991872,2008,9270,工业,广西,集体所有制企业,自然人,0.79
5979881,2011,4280,零售业,江西,有限责任公司,自然人,0.83
5997218,2001,3920,商业服务业,湖北,有限责任公司,企业法人,0.63
5980323,2000,8910,社区服务,湖南,合伙企业,自然人,0.63
5983677,2011,1050,交通运输业,山东,农民专业合作社,自然人,0.59
5992415,2005,5440,服务业,NA,集体所有制企业,企业法人,0.57
5991556,2007,9240,商业服务业,广西,合伙企业,企业法人,0.79
5979723,2014,5550,社区服务,山东,集体所有制企业,自然人,0.8
5991829,2013,5080,服务业,江西,农民专业合作社,企业法人,0.7
5997923,2009,7810,社区服务,福建,集体所有制企业,企业法人,0.61
5989555,2010,3330,服务业,广东,合伙企业,自然人,0.76
5979558,2013,710,零售业,福建,农民专业合作社,企业法人,0.6
5985218,2011,140,服务业,湖南,股份有限公司,企业法人,0.6
5997761,2012,7910,零售业,福建,股份有限公司,企业法人,0.86
5997502,2013,4590,工业,江西,合伙企业,自然人,0.6
5996521,2009,2810,工业,福建,有限责任公司,企业法人,0.8
5980177,2005,6110,社区服务,湖南,农民专业合作社,企业法人,0.61
5995649,2010,3720,工业,江西,农民专业合作社,企业法人,1
5984586,2007,6740,商业服务业,广东,有限责任公司,自然人,0.87
5998990,2000,5430,工业,山东,合伙企业,企业法人,0.57
5994399,2002,1710,交通运输业,湖南,集体所有制企业,自然人,NA
5989128,2010,5290,工业,江西,股份有限公司,企业法人,0.62
5980475,2002,500,服务业,广东,有限责任公司,企业法人,0.93
5997927,2008,2450,商业服务业,湖南,农民专业合作社,企业法人,0.75
5992272,2014,3560,工业,广西,集体所有制企业,自然人,0.56
