ID,专利,商标,著作权
5995599,1,NA,0
5995600,0,0,1
5995601,1,0,0
5995602,0,1,1
5995603,1,1,0
5995604,0,0,0
5995605,1,1,0
5995606,1,0,0
5995607,1,1,0
5995608,1,1,0
5995611,0,1,1
5995612,0,0,0
5995613,0,1,1
5995615,0,0,0
5995616,0,1,1
5995617,0,0,0
5995619,0,0,0
5995620,1,0,1
5995622,0,0,0
5995626,0,0,0
5995629,1,1,0
5995630,1,0,1
5995631,1,0,1
5995632,1,1,0
5995633,1,1,1
5995635,1,1,0
5995636,1,0,1
5995637,0,0,0
5995638,0,0,0
5995639,1,1,0
5995641,0,0,0
5995642,1,0,1
5995643,0,1,1
5995644,0,1,1
5995645,1,0,1
5995646,0,0,0
5995647,0,1,1
5995648,1,1,0
5995649,0,0,0
5995650,0,0,0
5995652,0,1,0
5995653,0,0,0
5995654,0,0,0
5995655,0,1,1
5995658,0,0,0
5995659,0,1,1
5995660,NA,1,1
5995662,0,0,0
5995664,0,0,0
5995666,1,0,1
5995667,0,1,0
5995668,1,1,0
5995669,1,0,1
5995670,0,0,0
5995672,1,0,1
5995673,1,1,0
5995674,0,0,0
5995676,0,1,1
5995677,0,0,0
5995679,1,0,1
5995680,0,0,0
5995681,0,0,0
5995683,0,0,0
5995685,1,0,1
5995686,0,1,0
5995688,0,0,0
5995689,1,0,1
5995691,0,0,1
5995692,0,1,0
5995693,0,0,0
5995694,0,0,0
5995695,1,0,1
5995696,1,1,0
5995697,0,0,0
5995700,1,1,0
5995702,0,0,0
5995703,1,1,0
5995704,0,0,0
5995705,NA,1,1
5995707,0,0,0
5995708,0,0,0
5995709,0,1,1
5995710,0,0,0
5995711,0,0,0
5995712,1,0,1
5995713,0,0,0
5995715,0,1,0
5995716,1,0,1
5995717,0,1,1
5995718,0,1,1
5995719,0,0,0
5995720,1,1,0
5995721,0,1,1
5995722,1,0,1
5995723,0,1,0
5995725,0,0,0
5995726,0,0,1
5995728,1,0,0
5995729,0,0,0
5995730,0,0,0
5995731,0,0,0
5995732,0,1,1
5995733,0,0,0
5995736,0,NA,1
5995737,0,1,0
5995738,0,0,0
5995739,0,0,0
5995740,0,0,0
5995741,0,1,1
5995742,0,0,0
5995743,0,0,0
5995745,0,0,0
5995748,1,1,1
5995749,0,0,NA
5995751,0,0,0
5995752,1,0,1
5995753,1,1,0
5995754,0,0,1
5995755,0,0,0
5995756,1,1,1
5995757,0,0,1
5995758,0,0,0
5995759,1,1,0
5995760,1,0,1
5995761,1,1,1
5995762,1,1,1
5995763,0,1,1
5995764,0,0,0
5995766,1,1,0
5995767,0,NA,0
5995768,0,0,0
5995769,0,0,0
5995770,0,0,0
5995771,1,1,1
5995773,0,0,0
5995774,0,0,0
5995776,0,0,0
5995777,0,0,0
5995778,0,0,0
5995779,0,1,1
5995781,0,0,0
5995782,1,0,1
5995783,1,1,0
5995784,0,0,0
5995785,0,0,0
5995786,0,1,1
5995788,0,0,0
5995789,0,0,0
5995790,0,0,0
5995792,0,0,1
5995793,0,0,1
5995795,0,0,0
5995796,1,0,1
5995797,0,0,0
5995798,1,1,0
5995799,1,1,1
5995800,0,0,0
5995802,0,0,0
5995803,0,0,0
5995804,0,0,0
5995805,0,1,0
5995806,1,1,1
5995807,0,0,0
5995808,0,0,0
5995809,1,0,0
5995810,1,0,1
5995811,1,0,1
5995812,0,0,0
5995813,0,0,0
5995814,0,1,1
5995816,0,0,1
5995819,0,0,0
5995821,0,0,0
5995823,0,0,0
5995824,0,0,0
5995825,0,0,0
5995826,0,0,0
5995827,1,0,1
5995828,1,1,1
5995829,0,1,1
5995831,1,0,0
5995832,0,1,0
5995833,0,0,0
5995834,0,1,1
5995835,0,0,1
5995836,0,1,1
5995837,1,0,0
5995838,1,0,0
5995839,0,0,0
5995841,0,0,0
5995843,0,1,1
5995844,1,1,1
5995845,0,1,1
5995846,1,0,0
5995847,0,0,0
5995848,1,1,1
5995849,0,0,0
5995851,1,1,0
5995852,0,0,0
5995853,0,1,1
5995854,0,0,0
5995855,0,1,1
5995856,0,0,0
5995857,1,0,0
5995858,0,1,0
5995859,1,0,1
5995860,0,1,0
5995861,1,0,1
5995862,0,0,0
5995863,0,0,0
5995865,1,1,0
5995866,0,1,1
5995868,1,1,0
5995870,0,1,0
5995871,0,0,0
5995873,1,1,1
5995874,0,0,0
5995876,0,0,0
5995877,0,0,1
5995878,0,0,0
5995879,0,1,1
5995880,0,0,0
5995881,0,0,0
5995882,NA,1,0
5995883,0,1,0
5995884,0,0,0
5995886,0,0,0
5995887,0,0,0
5995888,0,NA,1
5995889,1,1,1
5995890,0,0,1
5995892,0,0,0
5995893,0,1,1
5995895,1,0,1
5995896,0,0,0
5995897,0,0,0
5995898,0,1,0
5995899,0,1,1
5995900,1,1,0
5995901,1,0,0
5995902,1,0,1
5995903,0,0,0
5995904,1,1,1
5995906,1,0,1
5995908,0,0,0
5995909,1,0,0
5995911,0,1,0
5995912,1,1,0
5995913,0,1,1
5995915,1,0,1
5995917,1,1,0
5995918,1,1,0
5995919,0,1,0
5995920,0,0,0
5995921,1,1,0
5995922,0,0,0
5995923,0,0,0
5995924,0,0,0
5995926,0,1,1
5995927,0,1,1
5995928,0,0,0
5995929,0,0,0
5995930,0,0,0
5995931,1,1,0
5995932,0,1,0
5995933,0,0,0
5995934,0,1,1
5995935,0,0,0
5995936,0,1,1
5995937,1,1,0
5995938,0,0,0
5995939,1,0,NA
5995940,0,0,0
5995941,0,0,0
5995943,1,1,0
5995944,0,0,1
5995945,0,0,0
5995947,0,1,0
5995950,1,0,1
5995951,0,0,0
5995952,1,1,0
5995953,0,0,0
5995955,1,0,1
5995957,1,1,1
5995958,1,0,1
5995959,0,1,1
5995960,0,0,0
5995961,0,1,1
5995962,1,1,0
5995963,0,0,0
5995964,1,0,0
5995965,0,0,0
5995968,0,0,0
5995970,0,0,0
5995971,0,0,0
5995972,0,1,1
5995973,1,1,1
5995974,0,0,0
5995975,1,1,1
5995977,0,1,1
5995978,0,1,0
5995979,1,0,1
5995981,1,0,0
5995982,0,1,1
5995984,0,0,0
5995985,0,0,1
5995986,0,0,1
5995987,0,0,1
5995988,1,0,1
5995989,0,0,0
5995991,0,1,1
5995992,0,0,0
5995993,0,0,0
5995995,0,1,1
5995996,0,0,0
5995998,0,1,1
5995999,0,0,0
5996000,0,0,0
5996001,1,0,1
5996002,0,0,0
5996003,1,0,1
5996004,0,0,0
5996005,0,1,1
5996006,1,1,0
5996007,0,0,0
5996008,0,NA,0
5996009,1,1,1
5996011,NA,1,1
5996012,0,1,1
5996013,1,0,1
5996014,0,0,0
5996015,0,1,1
5996017,0,0,0
5996018,0,1,0
5996019,0,1,0
5996020,1,1,1
5996022,0,0,0
5996024,0,0,0
5996025,0,1,1
5996026,0,0,0
5996027,0,0,0
5996029,1,1,1
5996030,0,0,0
5996031,1,1,0
5996032,0,1,1
5996034,1,1,1
5996035,0,0,0
5996036,0,0,0
5996037,1,0,1
5996038,0,NA,0
5996040,0,0,0
5996041,1,0,0
5996042,1,1,0
5996043,0,0,0
5996045,0,0,0
5996046,0,0,0
5996047,1,1,1
5996048,1,0,1
5996049,0,0,0
5996050,0,0,0
5996051,1,0,1
5996052,0,0,0
5996053,1,0,NA
5996054,1,1,1
5996055,0,0,0
5996057,0,0,0
5996058,0,0,0
5996060,0,0,0
5996061,1,0,0
5996062,1,0,1
5996063,0,0,0
5996064,1,1,0
5996066,1,1,0
5996067,0,1,1
5996068,0,0,0
5996070,0,1,1
5996071,NA,1,1
5996072,1,1,0
5996073,1,1,0
5996074,0,0,1
5996075,0,0,0
5996077,0,NA,1
5996078,0,0,0
5996079,1,0,1
5996080,0,1,1
5996081,0,0,0
5996082,0,0,0
5996083,0,0,0
5996084,1,1,1
5996085,0,1,1
5996086,1,1,0
5996088,0,0,0
5996089,0,1,1
5996090,1,0,1
5996093,1,1,1
5996096,0,1,1
5996097,0,0,0
5996099,0,0,NA
5996101,0,0,0
5996102,1,1,1
5996104,1,1,1
5996105,0,1,1
5996106,0,0,0
5996108,0,1,1
5996109,0,0,0
5996110,0,0,0
5996111,1,1,1
5996112,0,0,0
5996115,0,0,1
5996117,0,0,0
5996119,0,1,1
5996120,1,1,1
5996121,0,0,0
5996122,0,1,1
5996123,1,1,1
5996125,0,0,0
5996126,0,1,1
5996127,0,0,0
5996128,0,0,0
5996129,0,0,NA
5996130,0,1,1
5996131,0,0,0
5996132,0,0,0
5996134,1,1,0
5996135,1,1,0
5996137,0,0,0
5996138,0,0,0
5996139,0,0,0
5996140,0,1,1
5996141,0,0,0
5996142,0,1,0
5996143,0,0,0
5996144,0,0,1
5996145,1,0,1
5996146,0,0,0
5996147,0,0,0
5996148,1,1,0
5996149,1,1,0
5996150,1,0,0
5996152,1,1,0
5996153,0,0,0
5996155,1,0,1
5996156,0,0,0
5996158,0,1,0
5996160,0,1,1
5996161,0,0,0
5996163,0,0,0
5996164,1,1,1
5996165,NA,0,0
5996166,0,1,1
5996167,1,1,1
5996168,1,1,1
5996169,0,0,0
5996170,0,1,1
5996171,0,1,1
5996172,1,0,1
5996173,0,0,0
5996174,1,1,1
5996176,1,0,1
5996177,0,1,1
5996178,1,0,1
5996179,0,0,0
5996180,1,0,1
5996181,0,0,0
5996182,1,1,0
5996185,1,1,0
5996186,0,1,1
5996187,0,1,1
5996189,0,NA,0
5996190,0,0,0
5996192,1,0,1
5996193,1,1,0
5996194,1,0,1
5996196,0,0,0
5996197,0,NA,1
5996199,1,1,1
5996200,0,1,0
5996202,0,0,0
5996203,0,1,1
5996204,NA,1,0
5996205,1,0,0
5996206,0,0,0
5996208,1,1,0
5996209,0,1,0
5996210,1,1,1
5996211,1,0,1
5996213,0,0,0
5996214,0,1,0
5996215,0,0,0
5996216,1,0,0
5996217,0,1,1
5996218,1,1,0
5996219,0,0,0
5996222,1,1,0
5996223,0,0,0
5996225,1,0,1
5996226,1,0,1
5996227,0,0,0
5996231,1,0,0
5996232,1,0,1
5996233,1,1,0
5996234,1,0,0
5996235,0,0,0
5996236,1,1,1
5996237,0,0,0
5996238,0,0,0
5996239,0,0,1
5996241,1,1,1
5996242,0,1,1
5996243,0,0,0
5996244,0,0,0
5996245,0,0,0
5996246,1,1,1
5996248,1,1,1
5996249,1,1,1
5996250,0,1,1
5996251,1,1,0
5996252,1,1,0
5996253,0,1,0
5996254,0,0,0
5996255,0,1,1
5996257,1,0,1
5996258,1,1,1
5996260,0,0,0
5996262,0,0,0
5996265,0,0,0
5996266,0,1,0
5996267,0,1,1
5996268,1,1,0
5996270,0,1,1
5996271,1,1,0
5996272,1,0,1
5996273,0,1,1
5996275,0,NA,0
5996276,0,1,0
5996277,0,1,1
5996278,0,0,0
5996279,1,1,0
5996280,1,1,0
5996282,1,1,0
5996284,0,0,0
5996287,0,1,1
5996288,1,1,0
5996289,0,0,0
5996291,1,1,1
5996292,0,1,0
5996294,0,0,0
5996295,1,0,0
5996297,1,0,1
5996299,0,0,1
5996300,1,NA,1
5996303,0,1,1
5996304,0,0,0
5996305,0,1,1
5996307,1,1,1
5996309,0,0,0
5996310,0,0,0
5996311,0,0,0
5996312,1,1,1
5996313,0,0,0
5996315,0,0,0
5996316,0,0,0
5996317,1,0,0
5996318,0,1,1
5996319,1,0,1
5996320,1,1,1
5996321,1,0,1
5996322,0,0,0
5996323,0,0,0
5996324,0,1,0
5996325,0,0,0
5996326,0,0,0
5996327,0,1,1
5996329,0,1,1
5996331,0,1,1
5996332,0,0,1
5996333,1,1,1
5996334,1,0,1
5996335,0,0,0
5996336,1,1,1
5996337,1,1,0
5996338,0,0,0
5996339,1,0,1
5996341,1,0,0
5996342,1,0,0
5996343,0,0,0
5996344,1,1,1
5996345,1,0,1
5996346,0,1,1
5996348,0,0,0
5996349,0,0,0
5996351,0,0,0
5996352,0,0,0
5996353,1,0,1
5996354,0,0,0
5996355,1,0,1
5996357,0,0,0
5996358,1,1,1
5996359,1,1,1
5996360,1,1,1
5996361,0,1,1
5996362,1,1,0
5996364,0,0,0
5996365,0,0,0
5996366,1,1,1
5996367,0,0,1
5996368,0,0,0
5996371,0,0,1
5996373,0,0,NA
5996374,0,0,0
5996375,0,0,0
5996376,1,0,NA
5996377,0,1,1
5996378,1,1,0
5996380,0,0,0
5996381,0,0,0
5996383,0,0,0
5996384,0,0,0
5996385,1,0,1
5996387,1,0,1
5996388,0,0,0
5996389,1,0,1
5996390,0,0,0
5996391,1,1,0
5996392,0,1,1
5996394,1,1,0
5996395,0,0,0
5996396,0,1,1
5996397,1,1,0
5996398,0,0,0
5996399,0,0,0
5996400,0,0,0
5996401,1,0,0
5996402,0,0,0
5996403,0,0,0
5996404,1,0,1
5996405,1,1,1
5996406,0,0,0
5996408,1,0,1
5996409,0,0,1
5996410,0,0,0
5996411,1,1,1
5996412,0,0,0
5996413,0,0,0
5996414,0,0,1
5996415,0,1,0
5996417,0,0,0
5996419,0,0,0
5996420,0,1,1
5996421,0,0,0
5996422,1,1,0
5996423,1,1,0
5996424,0,0,0
5996426,1,1,1
5996427,1,1,1
5996430,1,1,1
5996431,0,0,0
5996432,0,0,0
5996433,1,1,1
5996434,0,0,0
5996435,0,1,1
5996436,0,1,1
5996437,1,0,1
5996438,0,1,1
5996439,0,0,0
5996440,1,0,1
5996442,0,0,0
5996443,0,1,1
5996444,0,1,0
5996445,1,0,0
5996446,0,0,0
5996447,1,0,1
5996448,0,0,0
5996449,0,0,1
5996450,0,0,0
5996452,1,1,1
5996455,0,0,1
5996457,0,0,1
5996458,0,0,0
5996459,1,0,1
5996461,0,0,0
5996463,1,1,0
5996464,1,0,1
5996465,1,1,0
5996466,0,0,0
5996468,1,0,1
5996469,0,0,1
5996470,1,1,0
5996471,0,0,0
5996472,0,0,0
5996473,0,0,0
5996474,0,1,1
5996475,1,1,1
5996476,1,1,1
5996477,0,0,0
5996478,1,1,0
5996480,1,1,0
5996481,0,0,0
5996482,0,0,1
5996483,1,1,0
5996484,0,1,1
5996485,0,0,NA
5996486,0,0,0
5996487,0,NA,0
5996488,0,0,0
5996490,1,0,1
5996491,1,0,1
5996492,0,0,0
5996493,0,0,0
5996494,1,1,0
5996495,1,1,0
5996496,0,1,0
5996497,0,0,0
5996498,1,0,1
5996502,1,1,1
5996503,1,0,NA
5996504,0,0,0
5996505,1,0,1
5996506,0,0,0
5996507,1,1,0
5996508,1,1,0
5996509,0,0,0
5996510,1,1,1
5996511,1,1,1
5996512,0,1,1
5996514,0,1,1
5996515,0,1,1
5996517,0,0,0
5996518,1,1,0
5996520,0,1,0
5996521,0,1,1
5996523,1,0,1
5996524,0,0,0
5996526,0,1,1
5996527,0,0,0
5996529,0,0,0
5996530,0,0,NA
5996531,0,0,0
5996532,1,0,1
5996533,0,0,0
5996534,0,0,0
5996535,0,0,0
5996537,0,0,0
5996539,0,0,0
5996540,0,0,0
5996542,0,0,0
5996543,1,1,0
5996544,0,0,0
5996545,0,0,0
5996546,0,0,1
5996547,0,0,0
5996548,0,1,1
5996549,1,1,1
5996550,1,1,0
5996551,0,0,0
5996552,0,0,0
5996553,0,0,0
5996555,0,0,0
5996556,0,0,0
5996557,0,0,1
5996558,NA,0,0
5996559,0,1,1
5996560,NA,0,1
5996561,0,0,1
5996562,0,0,0
5996563,0,0,0
5996564,0,0,0
5996566,0,1,1
5996567,0,0,0
5996568,0,0,0
5996569,1,0,0
5996570,0,0,0
5996571,0,0,0
5996572,0,0,0
5996575,1,1,1
5996576,NA,1,1
5996577,1,1,1
5996578,1,1,1
5996579,1,0,1
5996580,0,0,0
5996582,1,1,0
5996583,1,1,0
5996584,0,0,0
5996585,0,1,1
5996587,0,0,0
5996588,0,0,0
5996589,0,NA,NA
5996590,1,1,1
5996591,1,1,1
5996592,0,0,0
5996597,0,1,1
5996598,0,0,0
5996599,0,0,0
5996600,0,1,1
5996601,1,1,0
5996602,0,0,0
5996603,0,0,0
5996604,1,0,1
5996605,0,0,0
5996607,1,1,1
5996611,1,0,1
5996613,1,1,0
5996614,0,0,0
5996615,0,0,0
5996616,1,1,0
5996617,0,0,0
5996619,0,1,0
5996621,1,0,1
5996623,0,0,0
5996625,0,0,0
5996627,0,0,0
5996628,0,0,1
5996629,1,0,1
5996630,0,0,0
5996632,0,0,0
5996633,0,0,0
5996634,1,1,1
5996635,0,1,1
5996636,0,0,0
5996638,1,0,1
5996639,1,1,1
5996641,0,0,1
5996644,0,0,0
5996645,1,1,0
5996646,1,0,1
5996647,0,0,0
5996648,0,0,0
5996649,0,0,0
5996650,0,0,0
5996651,1,1,1
5996652,1,1,1
5996653,1,NA,0
5996655,1,0,1
5996656,0,0,0
5996657,1,0,1
5996658,0,0,0
5996659,0,0,0
5996661,0,0,0
5996662,0,0,0
5996663,0,0,0
5996665,0,0,0
5996666,1,0,1
5996669,0,1,0
5996670,0,0,1
5996671,0,1,1
5996672,0,1,1
5996673,0,1,1
5996674,0,0,0
5996675,0,0,0
5996676,0,0,0
5996677,0,0,0
5996678,1,0,1
5996679,0,0,1
5996680,0,1,1
5996681,0,0,0
5996682,0,0,0
5996683,0,0,0
5996684,1,0,1
5996686,0,1,1
5996688,0,0,0
5996689,1,0,1
5996691,1,1,0
5996692,0,0,0
5996693,0,0,0
5996694,1,1,0
5996695,0,0,0
5996696,0,0,0
5996697,0,0,0
5996698,0,0,0
5996699,0,0,0
5996700,0,0,0
5996701,0,0,0
5996702,0,0,0
5996704,0,0,1
5996705,0,1,0
5996706,0,0,0
5996707,1,0,1
5996708,1,0,1
5996710,0,1,1
5996711,0,1,1
5996712,0,1,1
5996713,0,0,1
5996714,0,0,0
5996715,1,0,0
5996716,0,0,0
5996718,0,1,0
5996719,0,0,0
5996721,0,0,0
5996722,1,0,0
5996724,0,1,1
5996725,0,0,0
5996727,1,1,1
5996728,0,0,0
5996729,1,0,1
5996730,0,0,1
5996731,0,0,0
5996732,0,0,0
5996733,0,1,1
5996734,1,0,0
5996736,0,0,0
5996737,0,0,0
5996738,0,0,0
5996739,0,0,0
5996741,0,0,1
5996742,0,0,NA
5996743,0,0,0
5996748,0,0,0
5996750,1,1,0
5996752,0,1,0
5996753,0,0,0
5996754,0,0,1
5996755,1,1,1
5996757,1,0,1
5996761,0,0,0
5996762,1,0,0
5996763,1,1,1
5996764,1,1,0
5996766,0,0,0
5996767,0,1,1
5996768,0,0,0
5996770,1,1,1
5996773,0,0,0
5996775,0,0,0
5996776,0,1,1
5996778,1,1,0
5996779,1,1,1
5996780,0,1,0
5996781,1,1,1
5996783,0,0,1
5996784,1,1,1
5996785,0,1,1
5996786,0,0,0
5996787,1,0,1
5996788,0,0,0
5996789,0,0,0
5996792,0,0,0
5996793,0,0,0
5996794,1,1,1
5996795,1,1,0
5996798,1,1,0
5996799,1,1,0
5996802,0,0,0
5996803,0,0,1
5996805,0,0,0
5996806,0,0,0
5996807,0,0,0
5996808,0,0,0
5996809,0,0,0
5996810,0,1,1
5996812,1,0,1
5996813,1,1,0
5996814,0,0,0
5996815,0,1,1
5996816,0,0,0
5996817,1,0,1
5996818,1,0,1
5996819,0,1,1
5996820,0,0,0
5996822,0,1,1
5996823,0,0,0
5996824,0,0,0
5996825,1,0,1
5996827,0,0,1
5996828,1,1,0
5996829,0,0,0
5996830,1,0,1
5996831,0,0,0
5996832,0,0,0
5996833,0,0,0
5996835,0,0,0
5996837,NA,1,0
5996838,0,1,1
5996839,1,0,1
5996840,1,0,1
5996842,1,0,1
5996843,1,1,0
5996845,1,1,0
5996846,0,1,1
5996847,0,1,1
5996848,1,0,1
5996849,0,0,0
5996850,0,0,0
5996852,0,0,0
5996853,NA,1,1
5996854,1,1,0
5996855,0,0,0
5996856,0,0,1
5996861,0,0,0
5996862,1,1,1
5996863,0,1,1
5996866,0,0,0
5996867,0,0,0
5996868,0,0,0
5996869,1,1,0
5996870,0,0,1
5996871,1,0,0
5996872,0,1,0
5996874,0,0,0
5996875,1,0,1
5996876,0,1,0
5996877,0,0,0
5996878,1,1,1
5996879,0,0,0
5996880,1,1,0
5996881,0,0,0
5996884,0,1,1
5996885,0,1,1
5996886,0,0,0
5996887,0,0,1
5996889,1,0,1
5996890,0,0,0
5996891,1,1,0
5996892,1,1,0
5996894,1,1,0
5996895,0,0,0
5996897,0,1,1
5996898,1,1,0
5996899,NA,1,1
5996900,0,0,0
5996901,NA,0,0
5996902,1,0,1
5996903,0,0,0
5996904,1,1,1
5996905,0,1,1
5996906,0,0,0
5996907,1,1,0
5996908,1,1,1
5996909,0,0,0
5996911,1,1,0
5996912,0,1,1
5996913,0,0,0
5996914,0,1,0
5996916,0,0,0
5996917,0,0,0
5996919,0,0,1
5996920,0,1,1
5996921,0,0,NA
5996922,0,0,0
5996924,0,0,NA
5996925,0,1,1
5996926,0,0,0
5996927,0,0,0
5996928,0,0,0
5996929,0,0,0
5996934,1,0,1
5996935,0,1,1
5996936,0,1,1
5996937,1,1,1
5996938,0,0,0
5996942,0,0,0
5996943,0,0,0
5996945,0,0,0
5996946,0,0,1
5996948,0,0,0
5996949,0,0,0
5996950,1,1,0
5996952,NA,0,1
5996953,0,0,1
5996954,1,1,1
5996955,0,0,0
5996956,0,1,0
5996957,1,1,1
5996958,0,0,0
5996959,0,0,0
5996960,1,0,1
5996961,0,0,0
5996962,0,0,0
5996963,0,1,1
5996964,0,0,0
5996965,0,0,0
5996966,0,0,1
5996967,0,0,0
5996969,0,0,0
5996970,0,1,1
5996971,0,0,0
5996973,1,0,0
5996974,1,1,0
5996977,0,0,0
5996978,1,0,1
5996979,1,0,1
5996980,1,1,0
5996981,0,0,0
5996983,0,0,1
5996986,0,1,1
5996987,1,0,0
5996988,0,0,0
5996989,1,1,0
5996992,1,0,0
5996993,0,0,0
5996996,1,1,0
5996997,0,0,0
5996998,1,1,0
5997000,0,1,1
5997001,1,1,0
5997002,0,0,0
5997003,0,0,1
5997004,0,1,1
5997005,1,0,1
5997006,0,0,0
5997007,0,1,1
5997008,0,0,0
5997009,1,1,0
5997010,1,1,1
5997011,0,0,0
5997013,0,0,0
5997016,1,1,0
5997020,1,0,1
5997021,1,0,1
5997022,1,0,1
5997023,NA,1,0
5997025,1,1,1
5997026,0,0,0
5997027,0,0,0
5997029,0,1,1
5997030,1,1,1
5997031,0,1,1
5997033,0,0,0
5997035,1,0,1
5997036,0,0,0
5997037,0,0,0
5997038,0,0,0
5997039,0,0,0
5997040,0,0,0
5997041,1,1,0
5997042,1,0,1
5997043,0,0,0
5997044,0,0,1
5997045,1,0,1
5997047,0,0,0
5997048,0,0,0
5997049,0,1,0
5997050,0,0,0
5997051,1,0,1
5997052,0,0,0
5997054,1,0,0
5997055,0,0,0
5997056,0,0,0
5997057,0,0,0
5997060,1,1,0
5997061,0,0,NA
5997062,0,0,0
5997063,1,0,1
5997065,0,0,0
5997066,0,0,0
5997068,0,0,0
5997069,1,1,1
5997070,1,0,1
5997071,1,0,1
5997073,0,NA,0
5997074,1,0,0
5997075,1,1,0
5997076,0,0,0
5997077,0,1,1
5997078,0,0,0
5997080,0,0,0
5997081,0,0,0
5997082,0,0,0
5997083,1,1,0
5997084,1,0,1
5997085,NA,0,0
5997086,0,0,0
5997087,0,1,0
5997088,1,1,0
5997089,0,0,0
5997090,0,1,1
5997091,0,0,0
5997092,1,0,1
5997093,0,0,0
5997094,0,1,1
5997095,1,1,0
5997096,1,1,1
5997097,1,1,0
5997098,1,1,1
5997099,0,0,0
5997100,0,1,1
5997101,0,0,0
5997102,0,0,1
5997103,0,0,0
5997104,1,1,0
5997106,1,0,1
5997107,0,1,0
5997108,0,0,0
5997109,1,1,1
5997110,1,1,0
5997111,0,1,NA
5997112,1,1,1
5997113,0,0,NA
5997115,0,0,0
5997116,0,1,1
5997117,1,1,0
5997118,1,0,1
5997119,1,1,1
5997120,0,0,0
5997121,0,0,1
5997124,0,0,1
5997126,0,0,0
5997127,0,0,1
5997128,0,0,0
5997129,0,1,1
5997130,0,1,1
5997131,NA,1,1
5997132,0,0,0
5997133,1,1,0
5997134,1,0,1
5997135,0,0,0
5997136,0,0,0
5997137,1,0,1
5997138,0,0,0
5997139,0,0,0
5997140,0,0,0
5997141,1,1,0
5997142,1,1,1
5997143,0,0,0
5997144,1,0,1
5997145,0,1,1
5997146,0,0,1
5997148,0,0,0
5997149,0,1,1
5997150,0,1,0
5997151,0,1,1
5997152,NA,0,0
5997153,0,0,0
5997155,0,1,1
5997157,1,1,0
5997158,0,1,1
5997159,0,0,0
5997160,0,0,0
5997161,1,1,0
5997162,0,1,1
5997163,1,0,1
5997164,0,1,1
5997165,0,0,0
5997166,0,0,NA
5997167,1,0,1
5997168,0,0,0
5997169,0,0,0
5997171,1,0,0
5997172,0,0,0
5997173,0,0,0
5997174,0,0,0
5997175,0,1,1
5997176,1,0,1
5997178,1,1,1
5997179,1,1,1
5997181,0,1,0
5997182,0,0,0
5997183,0,0,0
5997184,1,1,1
5997185,0,0,0
5997186,0,1,1
5997187,0,0,0
5997188,0,0,0
5997189,1,0,1
5997190,0,0,0
5997193,0,0,0
5997194,0,0,0
5997195,1,1,1
5997196,1,1,0
5997197,0,1,0
5997199,1,1,0
5997201,1,1,0
5997202,1,1,0
5997203,0,0,0
5997204,1,0,0
5997205,1,1,0
5997206,0,1,1
5997208,0,1,1
5997211,1,1,0
5997212,0,1,1
5997214,0,0,0
5997215,0,1,1
5997216,0,0,0
5997217,1,1,1
5997218,1,0,1
5997221,1,0,1
5997222,1,1,1
5997223,0,0,0
5997224,0,1,0
5997225,NA,NA,0
5997226,1,0,1
5997228,0,0,0
5997229,0,0,0
5997230,1,0,1
5997231,1,1,1
5997233,0,0,0
5997235,0,1,1
5997236,1,0,0
5997237,0,0,0
5997238,1,0,0
5997239,0,1,1
5997240,0,0,0
5997241,0,0,0
5997242,1,0,1
5997244,1,1,1
5997245,0,0,1
5997246,0,1,1
5997247,1,1,1
5997248,0,1,0
5997249,1,0,0
5997251,0,1,1
5997252,0,0,0
5997253,0,0,0
5997254,0,0,0
5997255,0,1,1
5997256,0,0,0
5997257,0,0,0
5997259,0,0,1
5997260,0,1,1
5997262,1,1,0
5997263,0,1,1
5997264,0,0,0
5997266,1,1,1
5997267,NA,0,1
5997268,1,NA,1
5997269,0,0,0
5997270,0,0,0
5997272,0,1,0
5997273,1,1,0
5997274,0,0,0
5997276,0,0,0
5997278,0,0,0
5997280,0,0,0
5997281,0,0,0
5997282,0,0,0
5997283,0,0,0
5997284,1,1,0
5997285,0,0,0
5997286,1,1,0
5997287,1,0,0
5997288,1,1,1
5997289,1,1,1
5997290,0,0,0
5997291,0,0,0
5997292,0,0,0
5997293,0,0,0
5997294,1,0,1
5997296,1,1,0
5997297,0,0,0
5997298,0,0,0
5997299,0,0,0
5997301,0,0,0
5997302,0,1,0
5997303,0,0,0
5997304,1,0,1
5997305,1,1,1
5997306,0,0,0
5997307,0,0,0
5997308,0,0,0
5997309,0,0,0
5997310,1,1,1
5997311,1,1,0
5997314,0,0,0
5997316,0,0,0
5997317,0,0,0
5997319,1,1,0
5997320,1,0,1
5997321,1,1,1
5997322,0,1,1
5997323,0,1,1
5997324,0,1,1
5997325,1,0,1
5997326,0,0,0
5997327,0,0,0
5997328,1,0,1
5997330,0,1,0
5997331,0,1,1
5997332,0,0,0
5997333,1,0,1
5997334,0,0,0
5997335,1,0,1
5997336,1,1,0
5997338,0,0,0
5997339,0,1,1
5997340,0,0,0
5997341,0,0,0
5997342,1,0,1
5997344,0,1,1
5997345,0,1,1
5997346,0,0,0
5997348,0,0,0
5997349,1,0,0
5997351,1,1,0
5997352,1,0,1
5997353,1,1,1
5997354,0,1,0
5997356,1,0,1
5997359,0,0,0
5997360,1,0,1
5997361,1,1,0
5997363,0,1,1
5997365,1,1,0
5997366,1,1,0
5997367,1,1,0
